target_id	length	eff_length	est_counts	tpm
NC_030700.1	2837	2637.99	0	0
NC_029804.1	2759	2559.99	0	0
NC_029803.1	2702	2502.99	0	0
NC_026605.1	46869	46670	0	0
NC_023697.1	48420	48221	0	0
NC_023552.1	47162	46963	0	0
NC_021302.1	47109	46910	0	0
NC_015230.1	19063	18864	0	0
NC_011132.1	18343	18144	0	0
NC_018570.2	10303	10104	0	0
NC_032682.1	1724	1524.99	0	0
NC_032681.1	11379	11180	0	0
NC_032414.1	6877	6677.99	0	0
NC_032409.1	6589	6389.99	0	0
NC_030230.1	372707	372508	0	0
NC_024807.1	521	321.994	0	0
NC_032527.1	9864	9664.99	0	0
NC_032648.1	1628	1428.99	0	0
NC_032647.1	2904	2704.99	0	0
NC_032646.1	1545	1345.99	0	0
NC_032645.1	3886	3686.99	0	0
NC_032644.1	11435	11236	0	0
NC_032643.1	9261	9061.99	0	0
NC_032642.1	9386	9186.99	0	0
NC_032640.1	10149	9949.99	0	0
NC_032639.1	8887	8687.99	0	0
NC_032638.1	9364	9164.99	0	0
NC_032637.1	10546	10347	0	0
NC_032636.1	9176	8976.99	0	0
NC_032635.1	10897	10698	0	0
NC_032633.1	10342	10143	0	0
NC_032632.1	10091	9891.99	0	0
NC_032631.1	7981	7781.99	0	0
NC_032630.1	8839	8639.99	0	0
NC_032628.1	6503	6303.99	0	0
NC_032627.1	9396	9196.99	0	0
NC_032626.1	10121	9921.99	0	0
NC_032625.1	8621	8421.99	0	0
NC_032624.1	9751	9551.99	0	0
NC_032623.1	8817	8617.99	0	0
NC_032620.1	9559	9359.99	0	0
NC_032619.1	9376	9176.99	0	0
NC_032618.1	10456	10257	0	0
NC_032617.1	8626	8426.99	0	0
NC_032615.1	9665	9465.99	0	0
NC_032614.1	8658	8458.99	0	0
NC_032613.1	8733	8533.99	0	0
NC_032612.1	9234	9034.99	0	0
NC_032611.1	8546	8346.99	0	0
NC_032610.1	9188	8988.99	0	0
NC_032609.1	9110	8910.99	0	0
NC_032608.1	9502	9302.99	0	0
NC_032607.1	8466	8266.99	0	0
NC_032606.1	9382	9182.99	0	0
NC_032605.1	9029	8829.99	0	0
NC_032604.1	8854	8654.99	0	0
NC_032603.1	6098	5898.99	0	0
NC_032602.1	10608	10409	0	0
NC_032601.1	6729	6529.99	0	0
NC_032600.1	9352	9152.99	0	0
NC_032599.1	9153	8953.99	0	0
NC_032598.1	9953	9753.99	0	0
NC_032597.1	8677	8477.99	0	0
NC_032596.1	8487	8287.99	0	0
NC_032595.1	9632	9432.99	0	0
NC_032594.1	10355	10156	0	0
NC_032593.1	8628	8428.99	0	0
NC_032592.1	8221	8021.99	0	0
NC_032591.1	7599	7399.99	0	0
NC_032590.1	8334	8134.99	0	0
NC_032589.1	7349	7149.99	0	0
NC_032588.1	10613	10414	0	0
NC_032586.1	4797	4597.99	0	0
NC_032585.1	8407	8207.99	0	0
NC_032584.1	7822	7622.99	0	0
NC_032583.1	13842	13643	0	0
NC_032581.1	9323	9123.99	0	0
NC_032580.1	8143	7943.99	0	0
NC_032579.1	11457	11258	0	0
NC_032578.1	8407	8207.99	0	0
NC_032577.1	7826	7626.99	0	0
NC_032576.1	7273	7073.99	0	0
NC_032575.1	5074	4874.99	0	0
NC_032574.1	9928	9728.99	0	0
NC_032572.1	9206	9006.99	0	0
NC_032570.1	4376	4176.99	0	0
NC_032569.1	9186	8986.99	0	0
NC_032568.1	9484	9284.99	0	0
NC_032566.1	8045	7845.99	0	0
NC_032565.1	12524	12325	0	0
NC_032563.1	10040	9840.99	0	0
NC_032562.1	9348	9148.99	0	0
NC_032561.1	3675	3475.99	0	0
NC_032560.1	8702	8502.99	0	0
NC_032559.1	10929	10730	0	0
NC_032558.1	12016	11817	0	0
NC_032556.1	9113	8913.99	0	0
NC_032555.1	10551	10352	0	0
NC_032554.1	9395	9195.99	0	0
NC_032553.1	8711	8511.99	0	0
NC_032552.1	9338	9138.99	0	0
NC_032551.1	8729	8529.99	0	0
NC_032550.1	9460	9260.99	0	0
NC_032548.1	8697	8497.99	0	0
NC_032547.1	9410	9210.99	0	0
NC_032546.1	8818	8618.99	0	0
NC_032545.1	6040	5840.99	0	0
NC_032544.1	9404	9204.99	0	0
NC_032543.1	10714	10515	0	0
NC_032542.1	9416	9216.99	0	0
NC_032541.1	9663	9463.99	0	0
NC_032540.1	7927	7727.99	0	0
NC_032539.1	9895	9695.99	0	0
NC_032538.1	8879	8679.99	0	0
NC_032537.1	9983	9783.99	0	0
NC_032535.1	6214	6014.99	0	0
NC_032533.1	9450	9250.99	0	0
NC_032532.1	10859	10660	0	0
NC_032530.1	8647	8447.99	0	0
NC_032528.1	9166	8966.99	0	0
NC_032641.1	8351	8151.99	0	0
NC_032634.1	8918	8718.99	0	0
NC_032629.1	9245	9045.99	0	0
NC_032622.1	12772	12573	0	0
NC_032621.1	9233	9033.99	0	0
NC_032616.1	8923	8723.99	0	0
NC_032587.1	9149	8949.99	0	0
NC_032582.1	7927	7727.99	0	0
NC_032573.1	8411	8211.99	0	0
NC_032571.1	10676	10477	0	0
NC_032567.1	12483	12284	0	0
NC_032564.1	9780	9580.99	0	0
NC_032557.1	10278	10079	0	0
NC_032549.1	9273	9073.99	0	0
NC_032536.1	6969	6769.99	0	0
NC_032534.1	8870	8670.99	0	0
NC_032531.1	8920	8720.99	0	0
NC_032529.1	10108	9908.99	0	0
NC_032513.1	1595	1395.99	0	0
NC_032512.1	2567	2367.99	0	0
NC_032511.1	3085	2885.99	0	0
NC_032510.1	4004	3804.99	0	0
NC_032509.1	1763	1563.99	0	0
NC_032508.1	2274	2074.99	0	0
NC_032507.1	2651	2451.99	0	0
NC_032506.1	3425	3225.99	0	0
NC_032505.1	3732	3532.99	0	0
NC_032504.1	4470	4270.99	0	0
NC_032474.1	4557	4357.99	0	0
NC_032472.1	11189	10990	0	0
NC_032462.1	8000	7800.99	0	0
NC_032443.1	4371	4171.99	0	0
NC_032438.1	12384	12185	0	0
NC_032431.1	5516	5316.99	0	0
NC_032425.1	5703	5503.99	0	0
NC_032424.1	7198	6998.99	0	0
NC_032419.1	3477	3277.99	0	0
NC_032526.1	1264	1064.99	0	0
NC_032525.1	3105	2905.99	0	0
NC_032524.1	1444	1244.99	0	0
NC_032523.1	3209	3009.99	0	0
NC_032522.1	1656	1456.99	0	0
NC_032521.1	3507	3307.99	0	0
NC_032520.1	3086	2886.99	0	0
NC_032519.1	1580	1380.99	0	0
NC_032518.1	1697	1497.99	0	0
NC_032517.1	1404	1204.99	0	0
NC_032516.1	4365	4165.99	0	0
NC_032515.1	5269	5069.99	0	0
NC_032514.1	11209	11010	0	0
NC_032503.1	1924	1724.99	0	0
NC_032502.1	1564	1364.99	0	0
NC_032501.1	1602	1402.99	0	0
NC_032500.1	1664	1464.99	0	0
NC_032499.1	1534	1334.99	0	0
NC_032498.1	2033	1833.99	0	0
NC_032483.1	11374	11175	0	0
NC_032477.1	10128	9928.99	0	0
NC_032476.1	9925	9725.99	0	0
NC_032471.1	3705	3505.99	0	0
NC_032465.1	4998	4798.99	0	0
NC_032456.1	10084	9884.99	0	0
NC_032455.1	2328	2128.99	0	0
NC_032453.1	4401	4201.99	0	0
NC_032451.1	10817	10618	0	0
NC_032449.1	6969	6769.99	0	0
NC_032447.1	11959	11760	0	0
NC_032445.1	10973	10774	0	0
NC_032444.1	11035	10836	0	0
NC_032442.1	9154	8954.99	0	0
NC_032437.1	11540	11341	0	0
NC_032433.1	5991	5791.99	0	0
NC_032432.1	11112	10913	0	0
NC_032430.1	12395	12196	0	0
NC_032427.1	11058	10859	0	0
NC_032417.1	12996	12797	0	0
NC_032413.1	7382	7182.99	0	0
NC_032281.1	1579	1379.99	0	0
NC_032280.1	6947	6747.99	0	0
NC_032279.1	1236	1036.99	0	0
NC_032278.1	4186	3986.99	0	0
NC_032277.1	4318	4118.99	0	0
NC_032276.1	6974	6774.99	0	0
NC_032274.1	1760	1560.99	0	0
NC_032272.1	5620	5420.99	0	0
NC_032269.1	1464	1264.99	0	0
NC_032268.1	3176	2976.99	0	0
NC_032267.1	1090	890.994	0	0
NC_032266.1	1814	1614.99	0	0
NC_032265.1	3292	3092.99	0	0
NC_032264.1	4104	3904.99	0	0
NC_032263.1	877	677.994	0	0
NC_032262.1	1255	1055.99	0	0
NC_032261.1	1896	1696.99	0	0
NC_032260.1	2752	2552.99	0	0
NC_032259.1	3739	3539.99	0	0
NC_032258.1	3695	3495.99	0	0
NC_032254.1	3076	2876.99	0	0
NC_032253.1	2787	2587.99	0	0
NC_032252.1	2566	2366.99	0	0
NC_032251.1	2802	2602.99	0	0
NC_032250.1	3119	2919.99	0	0
NC_032248.1	3284	3084.99	0	0
NC_032247.1	2768	2568.99	0	0
NC_032246.1	3164	2964.99	0	0
NC_032245.1	13517	13318	0	0
NC_032242.1	16196	15997	0	0
NC_032240.1	2750	2550.99	0	0
NC_032239.1	2585	2385.99	0	0
NC_032238.1	2748	2548.99	0	0
NC_032237.1	3447	3247.99	0	0
NC_032236.1	2721	2521.99	0	0
NC_032235.1	3215	3015.99	0	0
NC_032234.1	3237	3037.99	0	0
NC_032233.1	2767	2567.99	0	0
NC_032232.1	2654	2454.99	0	0
NC_032231.1	4971	4771.99	0	0
NC_032230.1	3639	3439.99	0	0
NC_032229.1	2223	2023.99	0	0
NC_032228.1	3344	3144.99	0	0
NC_032227.1	3057	2857.99	0	0
NC_032224.1	4213	4013.99	0	0
NC_032223.1	3179	2979.99	0	0
NC_032220.1	3570	3370.99	0	0
NC_032219.1	3458	3258.99	0	0
NC_032217.1	5221	5021.99	0	0
NC_032216.1	3113	2913.99	0	0
NC_032214.1	4288	4088.99	0	0
NC_032213.1	2718	2518.99	0	0
NC_032210.1	3152	2952.99	0	0
NC_032207.1	3936	3736.99	0	0
NC_032202.1	5201	5001.99	0	0
NC_032200.1	3342	3142.99	0	0
NC_032199.1	2850	2650.99	0	0
NC_032197.1	3250	3050.99	0	0
NC_032196.1	2662	2462.99	0	0
NC_032195.1	2642	2442.99	0	0
NC_032191.1	2721	2521.99	0	0
NC_032190.1	2892	2692.99	0	0
NC_032189.1	2803	2603.99	0	0
NC_032188.1	2841	2641.99	0	0
NC_032185.1	3168	2968.99	0	0
NC_032184.1	2782	2582.99	0	0
NC_032183.1	3023	2823.99	0	0
NC_032182.1	2543	2343.99	0	0
NC_032178.1	3211	3011.99	0	0
NC_032177.1	3226	3026.99	0	0
NC_032176.1	3252	3052.99	0	0
NC_032173.1	2645	2445.99	0	0
NC_032275.1	1320	1120.99	0	0
NC_032273.1	6858	6658.99	0	0
NC_032244.1	4491	4291.99	0	0
NC_032204.1	4902	4702.99	0	0
NC_032193.1	2729	2529.99	0	0
NC_032187.1	3325	3125.99	0	0
NC_032282.1	7545	7345.99	0	0
NC_032257.1	5114	4914.99	0	0
NC_032256.1	1254	1054.99	0	0
NC_032243.1	2791	2591.99	0	0
NC_032241.1	3034	2834.99	0	0
NC_032208.1	3049	2849.99	0	0
NC_032172.1	3220	3020.99	0	0
NC_032169.1	2661	2461.99	0	0
NC_032168.1	3567	3367.99	0	0
NC_032167.1	4583	4383.99	0	0
NC_032166.1	1666	1466.99	0	0
NC_032165.1	2010	1810.99	0	0
NC_032164.1	2920	2720.99	0	0
NC_032163.1	3515	3315.99	0	0
NC_032162.1	3744	3544.99	0	0
NC_032161.1	4030	3830.99	0	0
NC_032160.1	1591	1391.99	0	0
NC_032159.1	3763	3563.99	0	0
NC_032158.1	6742	6542.99	0	0
NC_032157.1	1694	1494.99	0	0
NC_032156.1	1742	1542.99	0	0
NC_032147.1	1381	1181.99	0	0
NC_032146.1	1477	1277.99	0	0
NC_032145.1	799	599.994	0	0
NC_032144.1	3267	3067.99	0	0
NC_032143.1	6691	6491.99	0	0
NC_032142.1	3277	3077.99	0	0
NC_032141.1	1041	841.994	0	0
NC_032140.1	6758	6558.99	0	0
NC_032137.1	1582	1382.99	0	0
NC_032136.1	2518	2318.99	0	0
NC_032135.1	6442	6242.99	0	0
NC_032134.1	1467	1267.99	0	0
NC_032133.1	1493	1293.99	0	0
NC_032132.1	1222	1022.99	0	0
NC_032131.1	1523	1323.99	0	0
NC_032127.1	12648	12449	0	0
NC_032124.1	10233	10034	0	0
NC_032155.1	1405	1205.99	0	0
NC_032154.1	3073	2873.99	0	0
NC_032153.1	2844	2644.99	0	0
NC_032152.1	1580	1380.99	0	0
NC_032151.1	6413	6213.99	0	0
NC_032148.1	1278	1078.99	0	0
NC_032139.1	1743	1543.99	0	0
NC_032138.1	1615	1415.99	0	0
NC_032130.1	1560	1360.99	0	0
NC_032123.1	9839	9639.99	0	0
NC_021776.1	42313	42114	0	0
NC_013649.2	43809	43610	0	0
NC_032491.1	3226	3026.99	0	0
NC_032487.1	4234	4034.99	0	0
NC_032480.1	8856	8656.99	0	0
NC_032479.1	8497	8297.99	0	0
NC_032473.1	8452	8252.99	0	0
NC_032458.1	9591	9391.99	0	0
NC_032440.1	2629	2429.99	0	0
NC_032436.1	8675	8475.99	0	0
NC_032435.1	9893	9693.99	0	0
NC_032429.1	10000	9800.99	0	0
NC_032420.1	9997	9797.99	0	0
NC_032497.1	4527	4327.99	0	0
NC_032496.1	20278	20079	0	0
NC_032495.1	9840	9640.99	0	0
NC_032494.1	9528	9328.99	0	0
NC_032493.1	9521	9321.99	0	0
NC_032492.1	24648	24449	0	0
NC_032490.1	29385	29186	0	0
NC_032489.1	5937	5737.99	0	0
NC_032488.1	12469	12270	0	0
NC_032486.1	4035	3835.99	0	0
NC_032485.1	3761	3561.99	0	0
NC_032484.1	5818	5618.99	0	0
NC_032482.1	9973	9773.99	0	0
NC_032481.1	9054	8854.99	0	0
NC_032478.1	9974	9774.99	0	0
NC_032470.1	2584	2384.99	0	0
NC_032469.1	9211	9011.99	0	0
NC_032468.1	3790	3590.99	0	0
NC_032467.1	3950	3750.99	0	0
NC_032466.1	2624	2424.99	0	0
NC_032464.1	10177	9977.99	0	0
NC_032463.1	4282	4082.99	0	0
NC_032461.1	3906	3706.99	0	0
NC_032460.1	2687	2487.99	0	0
NC_032459.1	9888	9688.99	0	0
NC_032457.1	3610	3410.99	0	0
NC_032454.1	2544	2344.99	0	0
NC_032452.1	2881	2681.99	0	0
NC_032450.1	2677	2477.99	0	0
NC_032448.1	2785	2585.99	0	0
NC_032446.1	7612	7412.99	0	0
NC_032441.1	9599	9399.99	0	0
NC_032439.1	6856	6656.99	0	0
NC_032434.1	10256	10057	0	0
NC_032428.1	2953	2753.99	0	0
NC_032426.1	5547	5347.99	0	0
NC_032423.1	6009	5809.99	0	0
NC_032422.1	9324	9124.99	0	0
NC_032421.1	4198	3998.99	0	0
NC_032418.1	5778	5578.99	0	0
NC_032416.1	3003	2803.99	0	0
NC_032415.1	2417	2217.99	0	0
NC_032412.1	9570	9370.99	0	0
NC_032411.1	2962	2762.99	0	0
NC_032410.1	2317	2117.99	0	0
NC_032408.1	2816	2616.99	0	0
NC_032407.1	8175	7975.99	0	0
NC_032406.1	3537	3337.99	0	0
NC_032405.1	4044	3844.99	0	0
NC_032404.1	3244	3044.99	0	0
NC_032403.1	8518	8318.99	0	0
NC_001726.1	4201	4001.99	0	0
NC_026623.1	10284	10085	0	0
NC_018705.3	10943	10744	0	0
NC_015843.2	10990	10791	0	0
NC_009028.2	10755	10556	0	0
NC_006551.1	11066	10867	0	0
NC_001437.1	10976	10777	0	0
NC_032271.1	5776	5576.99	0	0
NC_032270.1	8170	7970.99	0	0
NC_032255.1	112536	112337	0	0
NC_032249.1	9214	9014.99	0	0
NC_032226.1	9110	8910.99	0	0
NC_032225.1	2252	2052.99	0	0
NC_032222.1	11081	10882	0	0
NC_032221.1	8584	8384.99	0	0
NC_032218.1	10283	10084	0	0
NC_032212.1	12839	12640	0	0
NC_032211.1	11177	10978	0	0
NC_032209.1	10188	9988.99	0	0
NC_032206.1	8955	8755.99	0	0
NC_032205.1	9107	8907.99	0	0
NC_032203.1	6784	6584.99	0	0
NC_032201.1	6313	6113.99	0	0
NC_032198.1	9512	9312.99	0	0
NC_032194.1	8507	8307.99	0	0
NC_032192.1	9949	9749.99	0	0
NC_032181.1	8943	8743.99	0	0
NC_032180.1	10892	10693	0	0
NC_032179.1	8729	8529.99	0	0
NC_032175.1	13072	12873	0	0
NC_032174.1	9073	8873.99	0	0
NC_032215.1	12877	12678	0	0
NC_032186.1	8358	8158.99	0	0
NC_032150.1	1912	1712.99	0	0
NC_032149.1	1815	1615.99	0	0
NC_016895.2	31806	31607	0	0
NC_032125.1	9888	9688.99	0	0
NC_032170.1	1572	1372.99	0	0
NC_032129.1	8805	8605.99	0	0
NC_032128.1	10305	10106	0	0
NC_032126.1	7768	7568.99	0	0
NC_032122.1	4208	4008.99	0	0
NC_032088.1	10864	10665	0	0
NC_029037.2	3028	2828.99	0	0
NC_029035.2	3164	2964.99	0	0
NC_029034.2	6170	5970.99	0	0
NC_029550.1	1441	1241.99	0	0
NC_029126.1	7959	7759.99	0	0
NC_029125.1	8985	8785.99	0	0
NC_029069.1	165031	164832	0	0
NC_028390.1	2078	1878.99	0	0
NC_028389.1	2841	2641.99	0	0
NC_028146.1	3644	3444.99	0	0
NC_028145.1	3579	3379.99	0	0
NC_028144.1	7178	6978.99	0	0
NC_028139.1	5909	5709.99	0	0
NC_027802.1	1199	999.994	0	0
NC_027564.1	2809	2609.99	0	0
NC_027563.1	3555	3355.99	0	0
NC_026956.1	2262	2062.99	0	0
NC_024476.1	1934	1734.99	0	0
NC_022251.1	2603	2403.99	0	0
NC_021705.2	4195	3995.99	0	0
NC_014529.1	1172	972.994	0	0
NC_014567.1	156742	156543	0	0
NC_014599.1	3914	3714.99	0	0
NC_009029.2	10874	10675	0	0
NC_013590.2	135797	135598	0	0
NC_009026.2	10815	10616	0	0
NC_012534.1	10941	10742	0	0
NC_012533.1	10723	10524	0	0
NC_001664.2	159322	159123	0	0
NC_007580.2	10940	10741	0	0
NC_008039.1	3374	3174.99	0	0
NC_008037.1	2593	2393.99	0	0
NC_008005.1	6283	6083.99	0	0
NC_005990.1	3930	3730.99	0	0
NC_005075.1	2096	1896.99	0	0
NC_004425.1	2417	2217.99	0	0
NC_004201.1	977	777.994	0	0
NC_004173.1	6751	6551.99	0	0
NC_004176.1	2735	2535.99	0	0
NC_004142.1	3096	2896.99	0	0
NC_003811.1	3855	3655.99	0	0
NC_003765.1	1224	1024.99	0	0
NC_003645.1	985	785.994	0	0
NC_003508.1	1203	1003.99	0	0
NC_003507.1	1720	1520.99	0	0
NC_003004.1	3607	3407.99	0	0
NC_003003.1	5951	5751.99	0	0
NC_002357.1	3232	3032.99	0	0
NC_002356.1	3569	3369.99	0	0
NC_002330.1	3683	3483.99	0	0
NC_000943.1	11014	10815	0	0
NC_027566.1	2646	2446.99	0	0
NC_027565.1	2794	2594.99	0	0
NC_010791.1	2738	2538.99	0	0
NC_010351.1	1383	1183.99	0	0
NC_008374.1	2744	2544.99	0	0
NC_005074.1	5207	5007.99	0	0
NC_001369.1	2589	2389.99	0	0
NC_032121.1	2226	2026.99	0	0
NC_032118.1	2791	2591.99	0	0
NC_032120.1	5186	4986.99	0	0
NC_032119.1	1365	1165.99	0	0
NC_032117.1	7401	7201.99	0	0
NC_032116.1	7567	7367.99	0	0
NC_032115.1	7835	7635.99	0	0
NC_032114.1	7915	7715.99	0	0
NC_032113.1	8051	7851.99	0	0
NC_032111.1	163005	162806	0	0
NC_032112.1	9756	9556.99	0	0
NC_032097.1	4284	4084.99	0	0
NC_032108.1	589068	588869	0	0
NC_032107.1	28363	28164	0	0
NC_032106.1	4580	4380.99	0	0
NC_032105.1	33562	33363	0	0
NC_032104.1	7599	7399.99	0	0
NC_032087.1	10623	10424	0	0
NC_006500.2	1474	1274.99	0	0
NC_014630.1	1331	1131.99	0	0
NC_032004.1	2757	2557.99	0	0
NC_032006.1	2632	2432.99	0	0
NC_032005.1	5108	4908.99	0	0
NC_032001.1	327147	326948	0	0
NC_031988.1	11919	11720	0	0
NC_031098.1	40749	40550	0	0
NC_001526.4	7906	7706.99	0	0
NC_031949.1	8786	8586.99	0	0
NC_028466.3	8543	8343.99	0	0
NC_030448.1	2262	2062.99	0	0
NC_030447.1	2264	2064.99	0	0
NC_014361.1	5232	5032.99	0	0
NC_012868.1	6094	5894.99	0.457588	70.2429
NC_022895.1	4464	4264.99	0	0
NC_024124.2	169148	168949	0	0
NC_031955.1	11931	11732	0	0
NC_031950.1	10471	10272	0	0
NC_031947.1	9224	9024.99	0	0
NC_031916.1	8916	8716.99	0	0
NC_028377.1	9653	9453.99	0	0
NC_001655.1	9399	9199.99	0	0
NC_029003.2	29733	29534	0	0
NC_028696.2	41338	41139	0	0
NC_025673.1	8568	8368.99	0	0
NC_025672.1	8976	8776.99	0	0
NC_031045.1	157855	157656	0	0
NC_031021.1	41224	41025	0	0
NC_029548.1	17714	17515	0	0
NC_031948.1	31481	31282	0	0
NC_029015.2	33509	33310	0	0
NC_028701.2	33509	33310	0	0
NC_026240.1	3865	3665.99	0	0
NC_024889.1	9355	9155.99	0	0
NC_031937.1	38979	38780	0	0
NC_031933.1	114180	113981	0	0
NC_031925.1	43788	43589	0	0
NC_031918.1	45342	45143	0	0
NC_031946.1	40443	40244	0	0
NC_031944.1	185102	184903	0	0
NC_031943.1	40470	40271	0	0
NC_031942.1	40498	40299	0	0
NC_031941.1	34563	34364	0	0
NC_031940.1	77375	77176	0	0
NC_031939.1	89817	89618	0	0
NC_031938.1	42820	42621	0	0
NC_031936.1	49979	49780	0	0
NC_031935.1	186386	186187	0	0
NC_031934.1	168929	168730	0	0
NC_031932.1	42702	42503	0	0
NC_031931.1	89010	88811	0	0
NC_031930.1	59518	59319	0	0
NC_031929.1	41063	40864	0	0
NC_031928.1	169936	169737	0	0
NC_031927.1	216121	215922	0	0
NC_031926.1	46575	46376	0	0
NC_031924.1	47564	47365	0	0
NC_031923.1	42186	41987	0	0
NC_031922.1	174830	174631	0	0
NC_031920.1	41105	40906	0	0
NC_031919.1	42696	42497	0	0
NC_031917.1	39949	39750	0	0
NC_031915.1	37395	37196	0	0
NC_031914.1	88994	88795	0	0
NC_031913.1	41807	41608	0	0
NC_031912.1	89937	89738	0	0
NC_031911.1	39290	39091	0	0
NC_031910.1	41887	41688	0	0
NC_031909.1	134927	134728	0	0
NC_031908.1	42685	42486	0	0
NC_031907.1	33181	32982	0	0
NC_031906.1	198190	197991	0	0
NC_031905.1	42894	42695	0	0
NC_031904.1	88421	88222	0	0
NC_031903.1	172345	172146	0	0
NC_031902.1	125114	124915	0	0
NC_031901.1	42927	42728	0	0
NC_031945.1	42696	42497	0	0
NC_031921.1	42696	42497	0	0
NC_031900.1	191983	191784	0	0
NC_031800.1	5857	5657.99	0	0
NC_001834.1	9264	9064.99	0	0
NC_026824.2	593	393.994	0	0
NC_026820.2	1485	1285.99	0	0
NC_031762.1	8885	8685.99	0	0
NC_031760.1	2753	2553.99	0	0
NC_031766.1	5979	5779.99	0	0
NC_031765.1	2572	2372.99	0	0
NC_031764.1	2600	2400.99	0	0
NC_031763.1	3810	3610.99	0	0
NC_031761.1	131855	131656	0	0
NC_031693.1	10025	9825.99	0	0
NC_031687.1	9070	8870.99	0	0
NC_029783.1	17608	17409	0	0
NC_003977.2	3182	2982.99	0	0
NC_028247.1	90000	89801	0	0
NC_031755.1	2229	2029.99	0	0
NC_031754.1	2738	2538.99	0	0
NC_031753.1	2000	1800.99	0	0
NC_031751.1	4662	4462.99	0	0
NC_031750.1	10562	10363	0	0
NC_031749.1	10193	9993.99	0	0
NC_031748.1	9850	9650.99	0	0
NC_031747.1	6205	6005.99	0	0
NC_031759.1	3524	3324.99	0	0
NC_031758.1	4860	4660.99	0	0
NC_031757.1	4564	4364.99	0	0
NC_031756.1	8155	7955.99	0	0
NC_031752.1	11557	11358	0	0
NC_030745.1	9224	9024.99	0	0
NC_030744.1	9868	9668.99	0	0
NC_030701.1	8798	8598.99	0	0
NC_030697.1	9808	9608.99	0	0
NC_031691.1	11238	11039	0	0
NC_031690.1	11308	11109	0	0
NC_031689.1	9875	9675.99	0	0
NC_031688.1	9018	8818.99	0	0
NC_031686.1	9220	9020.99	0	0
NC_007362.1	1760	1560.99	0	0
NC_031695.1	5414	5214.99	0	0
NC_031692.1	6719	6519.99	0	0
NC_031670.1	5050	4850.99	0	0
NC_007359.1	2233	2033.99	0	0
NC_007358.1	2341	2141.99	0	0
NC_031503.1	41981	41782	0	0
NC_031461.1	21004	20805	0	0
NC_028490.1	5997	5797.99	0	0
NC_028488.1	4942	4742.99	0	0
NC_028486.1	5007	4807.99	0	0
NC_028485.1	5056	4856.99	0	0
NC_028483.1	4784	4584.99	0	0
NC_028481.1	4178	3978.99	0	0
NC_028480.1	4781	4581.99	0	0
NC_009820.1	58692	58493	0	0
NC_002058.3	7440	7240.99	0	0
NC_031466.1	2759	2559.99	0	0
NC_031449.1	19406	19207	0	0
NC_031463.1	23635	23436	0	0
NC_031464.1	19293	19094	0	0
NC_031462.1	15207	15008	0	0
NC_028748.2	51366	51167	0	0
NC_031459.1	2604	2404.99	0	0
NC_031458.1	2609	2409.99	0	0
NC_031455.1	2654	2454.99	0	0
NC_031454.1	2491	2291.99	0	0
NC_031452.1	2636	2436.99	0	0
NC_031450.1	5166	4966.99	0	0
NC_031457.1	2657	2457.99	0	0
NC_031456.1	2692	2492.99	0	0
NC_031453.1	2598	2398.99	0	0
NC_031451.1	2621	2421.99	0	0
NC_031448.1	2632	2432.99	0	0
NC_031327.1	10588	10389	0	0
NC_004466.2	45503	45304	0	0
NC_012743.2	62715	62516	0	0
NC_031342.1	2348	2148.99	0	0
NC_031341.1	5377	5177.99	0	0
NC_031340.1	2905	2705.99	0	0
NC_031339.1	10154	9954.99	0	0
NC_031338.1	10056	9856.99	0	0
NC_030414.2	2554	2354.99	0	0
NC_022331.2	69309	69110	0	0
NC_031336.1	14623	14424	0	0
NC_029303.1	7663	7463.99	0	0
NC_029089.1	8540	8340.99	0	0
NC_029088.1	8612	8412.99	0	0
NC_029087.1	8613	8413.99	0	0
NC_029086.1	8607	8407.99	0	0
NC_029085.1	8628	8428.99	0	0
NC_027212.1	5704	5504.99	0	0
NC_015272.2	88322	88123	0	0
NC_023723.1	53684	53485	0	0
NC_022986.1	93147	92948	0	0
NC_022329.1	53636	53437	0	0
NC_022328.1	70236	70037	0	0
NC_022087.1	53253	53054	0	0
NC_019912.1	36932	36733	0	0
NC_001826.2	119451	119252	0	0
NC_006820.1	196280	196081	0	0
NC_006640.1	5032	4832.99	0	0
NC_006649.1	32108	31909	0	0
NC_004579.1	6610	6410.99	0	0
NC_003779.1	8797	8597.99	0	0
NC_001488.1	8952	8752.99	0	0
NC_030394.2	126965	126766	0	0
NC_031326.1	8126	7926.99	0	0
NC_031324.1	7753	7553.99	0	0
NC_027123.1	4083	3883.99	0	0
NC_031322.1	1030	830.994	0	0
NC_031321.1	3278	3078.99	0	0
NC_031320.1	6421	6221.99	0	0
NC_031316.1	2804	2604.99	0	0
NC_031315.1	1889	1689.99	0	0
NC_031314.1	1698	1498.99	0	0
NC_031313.1	9549	9349.99	0	0
NC_031312.1	6574	6374.99	0	0
NC_031311.1	2208	2008.99	0	0
NC_031310.1	2111	1911.99	0	0
NC_031309.1	2073	1873.99	0	0
NC_031308.1	2217	2017.99	0	0
NC_031307.1	6474	6274.99	0	0
NC_031305.1	10833	10634	0	0
NC_031304.1	10306	10107	0	0
NC_031303.1	13706	13507	0	0
NC_031302.1	11370	11171	0	0
NC_031319.1	1454	1254.99	0	0
NC_031318.1	3864	3664.99	0	0
NC_031317.1	6754	6554.99	0	0
NC_031306.1	2749	2549.99	0	0
NC_031301.1	11103	10904	0	0
